temperature_2_m_above_gnd,relative_humidity_2_m_above_gnd,mean_sea_level_pressure_MSL,total_precipitation_sfc,snowfall_amount_sfc,total_cloud_cover_sfc,shortwave_radiation_backwards_sfc,wind_speed_10_m_above_gnd,wind_direction_10_m_above_gnd,generated_power_kw
5.04,65,1023.6,0,0,2,596.3,33.04,168.69,2514.8261
17.24,47,1010.4,0,0,100,547.35,13.98,235.49,2514.3543
27.5,36,1014.6,0,0,0,801,2.6,56.31,2514.0139
13.61,42,1011,0,0,0,469.92,5.12,39.29,2511.6848
18.21,19,1023.4,0,0,0,745.82,11.54,356.42,2511.2375
11.84,53,1029.7,0,0,0,361.34,15.33,189.46,2511.0203
25.89,29,1012,0,0,0,845.5,11.53,358.21,2510.7549
27.45,25,1020.4,0,0,0,843.72,11.97,173.09,2510.7372
23.02,45,1013.2,0,0,10,667.5,6.62,247.62,2510.2417
25.39,16,1020.6,0,0,0,735.14,28.83,164.05,2508.3765
25.38,26,1018.9,0,0,0,927.38,15.73,15.95,2508.1414
26.89,20,1018.8,0,0,0,839.27,23.75,165.96,2507.7453
20.34,35,1017.5,0,0,2.1,908.69,16.42,26,2507.71
29.47,21,1016.6,0,0,1.2,804.56,14.04,180,2506.9982
2.13,71,1025,0,0,0,416.52,15.38,16.31,2506.7527
18.54,27,1014,0,0,30,633.68,0.51,225,2506.3736
15.05,12,1032.7,0,0,0,481.49,9.9,160.91,2506.2019
7.68,68,1035,0,0,23,262.55,12.24,360,2506.0048
12.65,38,1028,0,0,0,440.55,4.69,147.53,2505.5434
24.75,33,1020.6,0,0,30,871.31,23.5,174.73,2503.9511
12.13,33,1028.6,0,0,23,342.65,2.28,251.57,2503.6856
27.87,23,1016,0,0,10,566.04,7.99,277.77,2503.2069
25.19,40,1015.8,0,0,0,884.66,14.24,20.73,2502.17
3.5,66,1030.4,0,0,100,404.95,52.78,36.4,2501.3443
20.28,24,1024.2,0,0,0,535.78,1.8,126.87,2500.4902
20.08,44,1015.8,0,0,0,745.82,12.73,8.13,2500.0097
23.42,46,1012.7,0,0,10,655.93,8.09,32.28,2499.5614
8.01,38,1045.1,0,0,0,253.65,7.57,182.73,2499.1097
27.84,37,1017.1,0,0,0.6,817.02,27.42,183.76,2498.5414
26.94,34,1015,0,0,0,621.22,32.79,162.76,2498.3902
27.31,29,1017.6,0,0,0,861.52,7.63,19.29,2497.5328
26.41,17,1019.5,0,0,0,851.73,24.25,161.83,2497.0871
22.91,42,1012.2,0,0,10,631.01,12.78,9.73,2496.2165
5.03,72,1020.8,0,0,100,359.56,25.62,175.97,2495.5364
28.28,26,1012.6,0,0,0,886.44,11.21,354.47,2495.1962
28.32,29,1017.2,0,0,0,842.83,10.59,17.82,2494.4847
9.06,63,1031.4,0,0,9.6,369.35,7.73,332.24,2494.1153
21.64,40,1019.8,0,0,0,754.72,13.78,19.86,2493.9403
27.2,29,1016.7,0,0,1.5,630.12,23.83,175.67,2493.6701
26.19,32,1016.5,0,0,0,631.9,7.59,174.56,2491.9956
18.18,29,1023.8,0,0,0,526.88,14.4,180,2491.1983
15.98,32,1026.8,0,0,100,401.39,11.09,166.87,2490.2319
29.09,25,1014.3,0,0,0,882.88,14.08,327.53,2488.1073
10.12,52,1030.9,0,0,0,362.23,12.37,171.63,2487.2444
5.32,58,1018,0,0,0,468.14,13.44,20.38,2487.1641
16.44,51,1015.1,0,0,10,586.51,12.98,183.18,2486.9308
30.96,16,1015.1,0,0,0,863.3,15.86,309.47,2486.2347
13.12,26,1026.5,0,0,0.9,455.68,4.61,38.66,2486.0261
16.71,50,1023.6,0,0,2,638.13,18.34,316.59,2484.5189
16.4,52,1022.4,0,0,0,429.87,22.73,169.05,2482.4658
29.79,23,1014.3,0,0,0,809.9,13.8,285.12,2482.3642
26.45,38,1016.8,0,0,5.4,798.33,14.04,22.62,2482.1762
30.31,22,1014.4,0,0,0,843.72,21.93,203.2,2481.8592
25.5,27,1014.6,0,0,0,634.57,23.33,218.11,2481.646
9.09,52,1025.3,0,0,11.4,597.19,31.07,10.01,2481.4439
25.5,29,1016.4,0,0,9,833.04,8.91,226.64,2481.1797
31.26,15,1013.4,0,0,0,794.77,2.16,270,2480.4978
22.8,28,1017.5,0,0,10,696.87,27.8,175.54,2480.33
27.47,20,1017.8,0,0,0,926.49,10.31,24.78,2479.1953
18.01,27,1016.9,0,0,0,577.61,23.78,182.6,2477.9514
12.25,29,1034.3,0,0,0,435.21,7.79,33.69,2477.8934
19.68,49,1016.7,0,0,0,711.11,18.9,17.74,2474.6871
27.69,25,1014.8,0,0,10,855.29,22.39,216.5,2473.5117
19.46,31,1031.1,0,0,0,539.34,9.83,23.75,2472.8327
24.77,32,1020,0,0,0,739.59,8.4,226.74,2472
20.28,21,1028.4,0,0,0,544.68,8.71,172.87,2471.6639
26.41,26,1020.1,0,0,0,913.14,9.73,218.99,2471.5366
7.7,50,1026.4,0,0,0,542.9,15.54,346.61,2471.2245
15.74,53,1020.4,0,0,10,376.47,32.11,160.35,2470.9235
17.19,33,1025.3,0,0,0,517.09,1.3,213.69,2470.7916
23.84,51,1015.9,0,0,0,649.7,17.94,169.59,2470.6783
10.2,61,1019.7,0,0,4,560.7,5.45,97.59,2469.7558
26.03,27,1021.1,0,0,0,735.14,8.16,138.58,2469.4202
17.28,48,1019.1,0,0,39,682.63,17.87,297.6,2469.2536
25.44,26,1012.7,0,0,4.8,881.99,16.6,310.6,2469.0558
29.46,11,1012.9,0,0,0,699.54,15.68,211.87,2467.6794
8.95,75,1032.4,0,0,100,266.11,19.88,174.81,2467.6492
14.45,24,1030.8,0,0,0,453.01,12.37,351.63,2467.4836
23.75,25,1019.8,0,0,17,598.08,29.02,168.55,2467.2392
7.96,55,1026.3,0,0,1.2,260.77,12.66,165.17,2467.1889
14.62,36,1025.3,0,0,0,938.06,25.16,33.92,2466.7831
30.49,24,1016.2,0,0,0,814.35,23.42,182.64,2466.4392
8.96,48,1027.1,0,0,0,609.65,23.93,43.78,2465.7414
26.88,18,1016.5,0,0,0,852.62,19.26,200.81,2465.7064
15.44,38,1018.6,0,0,0,859.74,16.98,32.01,2465.6388
25.74,24,1019.3,0,0,10,744.93,24.54,165.56,2464.5279
27.31,34,1020.4,0,0,10,804.56,6.11,315,2463.2861
14.78,41,1031.6,0,0,0,383.59,7.56,180,2462.948
13.77,30,1036.6,0,0,5.1,441.44,5.51,348.69,2462.3889
25.82,42,1014.1,0,0,0,689.75,10.31,347.91,2462.3856
15.7,36,1028.8,0,0,0,426.31,14.88,327.85,2460.5933
13.07,58,1020.5,0,0,0,439.66,4.33,85.24,2460.1158
15.4,48,1017.6,0,0,0,626.56,2.6,123.69,2460.0646
16.91,30,1024.1,0,0,26,640.8,29.53,135.99,2459.8269
28.17,30,1012.9,0,0,0,805.45,10.85,5.71,2458.7269
8.28,59,1029.3,0,0,1,553.58,40.42,340.76,2458.3645
9.58,55,1030.7,0,0,0,437.88,3.62,185.71,2457.2131
13.87,41,1030.4,0,0,0,389.82,9.42,186.58,2456.7128
9.29,40,1038.3,0,0,49,256.32,2.97,284.04,2456.0311
27.27,26,1018.3,0,0,10,800.11,16.52,163.54,2455.1733
24.35,25,1018.2,0,0,0,759.17,10.79,25.71,2454.84
15.84,48,1015.3,0,0,16,650.59,16.49,323.88,2453.9663
29.23,31,1018.7,0,0,0,830.37,22.18,193.13,2453.9288
23.65,38,1014.1,0,0,0,709.33,11.57,5.36,2453.6475
14.41,63,1030.7,0,0,100,293.7,2.16,270,2453.5392
7.78,52,1026.8,0,0,0,621.22,15.62,25.97,2453.3364
23.52,36,1012.4,0,0,0,704.88,14.97,332.82,2451.2855
17.67,28,1015.3,0,0,0,423.64,12.9,337.01,2450.8786
16.31,40,1023.1,0,0,0,925.6,27.56,19.86,2450.7759
13.31,47,1029.7,0,0,0,387.15,7.7,307.41,2450.7043
15.51,33,1020.5,0,0,0,515.31,5.86,312.51,2449.8276
28.6,32,1015,0,0,0,872.2,17.29,211.37,2449.4839
11.07,52,1028.7,0,0,0,277.68,10.39,165.96,2449.0381
30.19,25,1017.7,0,0,0,836.6,10.8,360,2448.1381
17.12,44,1016.5,0,0,100,331.08,18.72,270,2447.7781
11.34,28,1032.9,0,0,0,478.82,4.9,17.1,2447.4033
32.25,20,1014.7,0,0,0,837.49,5.15,167.91,2447.3208
-0.72,83,1029.1,0,0,74,188.68,33.25,160.39,2446.9025
5.73,70,1015.9,0,0,12,522.43,30.19,171.77,2445.9668
19.49,29,1018.1,0,0,100,636.35,4.39,34.99,2445.8871
19.97,43,1001.3,0,0,10,637.24,39.99,249.44,2445.8767
15.53,31,1022.3,0,0,0,946.96,24.06,38.93,2444.0622
15.74,48,1030.6,0,0,0,519.76,11.18,146.82,2443.0534
19.25,52,1026.9,0,0,0.9,534.89,17.78,158.63,2442.8329
31.14,17,1014,0,0,0,884.66,13.58,302.01,2442.7958
24.82,24,1014.7,0,0,100,753.83,9.34,242.45,2442.7704
14.93,41,1033.4,0,0,7.2,391.6,8.31,175.03,2441.5269
30.08,22,1014.6,0,0,0,861.52,10.85,5.71,2441.3278
11.73,50,1028.5,0,0,0,602.53,24.68,23.2,2439.0145
22.22,46,1018.2,0,0,0,681.74,13.21,17.45,2438.5142
7.45,52,1026.1,0,0,0,260.77,12.56,242.7,2437.0792
8.47,40,1037.1,0,0,0,250.09,1.8,233.13,2436.7275
26.92,46,1015.4,0,0,10,664.83,12.78,350.27,2436.6974
21.53,30,1019.9,0.4,0,10,603.42,8.22,28.81,2436.4659
0.21,72,1019.6,0,0,0,242.97,30.17,342.65,2434.8074
29.69,21,1016,0,0,0,895.34,12.57,283.24,2432.4719
25.07,44,1015.3,0,0,0,692.42,22.33,181.85,2432.1765
28.93,28,1017.6,0,0,0,902.46,28.55,193.86,2431.8241
27.75,17,1019.4,0,0,0,918.48,18.23,170.91,2431.8209
7.8,67,1032.8,0,0,0,255.43,16.24,176.19,2430.8578
31.72,11,1014.9,0,0,0,853.51,12.9,239.86,2430.7858
25.77,41,1015.7,0,0,0,687.08,7.13,45,2429.7108
7.97,55,1024.6,0,0,4.8,476.15,29.52,167.32,2429.3202
11.7,40,1026.9,0,0,0,336.42,5.62,230.19,2429.165
29.69,21,1018.8,0,0,0,847.28,9.61,282.99,2427.7577
8.65,51,1022.3,0,0,61,601.64,19.34,28.95,2427.1861
28.74,29,1015.5,0,0,0,875.76,0.36,180,2426.4308
27.48,20,1019,0,0,10,899.79,20.18,164.48,2424.7659
11.5,42,1026.2,0,0,0,333.75,5.19,236.31,2424.6642
28.41,37,1014.5,0,0,0,661.27,2.28,198.43,2424.6072
19.99,32,1013.5,0,0,30,774.3,11.59,295.77,2423.5081
19.53,57,1025.2,0,0,2.4,532.22,1.53,45,2422.7904
28.85,22,1014,0,0,0,679.96,1.14,161.57,2422.7314
30.08,19,1018.8,0,0,0,840.16,9.96,319.4,2422.2056
9.17,63,1031,0,0,0,251.87,14.8,184.18,2421.0172
7.98,63,1022,0,0,0,262.55,12.96,181.59,2420.2828
18.66,41,1020.9,0,0,0,914.03,20.02,307.69,2420.1239
7.73,22,1032,0,0,0,315.06,13.32,178.45,2419.4932
29.25,28,1018.7,0,0,0,907.8,10.14,6.12,2418.4975
24.34,44,1010.5,0,0,0,797.44,12.31,15.26,2417.7144
6.66,72,1031.5,0,0,7.2,259.88,9.09,326.31,2417.4039
28.06,23,1019.1,0,0,0,652.37,6.21,280.01,2416.8733
30.27,21,1019.5,0,0,0,907.8,20.45,206.11,2416.5172
26.72,31,1018,0,0,0,733.36,10.03,21.04,2416.1216
5.21,27,1023.4,0,0,0,504.63,7.63,289.29,2415.1739
32.63,16,1015.1,0,0,5.4,818.8,24.83,240.46,2414.0924
30.28,26,1014.9,0,0,0,806.34,22.25,189.31,2413.0292
11.36,55,1031,0,0,0,293.7,8.29,182.49,2412.5314
18.94,35,1026.4,0,0,0,933.61,28.76,34.29,2411.9836
31.7,17,1014.8,0,0,0,912.25,23.22,209.74,2411.923
32.68,20,1016.2,0,0,0,832.15,30.47,215.38,2411.8045
19.94,29,1019.1,0,0,0,783.2,8.4,30.96,2411.5733
26.47,35,1013.5,0,0,0,692.42,11.72,10.62,2411.25
13.69,43,1024.6,0,0,0,647.92,27,143.13,2411.2403
13.02,38,1014.7,0,0,0,677.29,17.52,9.46,2410.7875
29.39,20,1013.2,0,0,5.1,795.66,20.7,220.06,2409.8939
27.66,30,1014.5,0,0,74,407.62,15.33,189.46,2409.753
11.4,48,1020.8,0,0,0,607.87,11.3,30.65,2409.6681
27.72,24,1014,0,0,10,787.65,13.32,218.42,2409.3325
10.81,42,1031,0,0,0,284.8,3.6,270,2408.6953
31.77,16,1018,0,0,0,848.17,14.19,305.71,2407.8272
32.16,19,1017.3,0,0,0,833.93,4.33,94.76,2407.1895
30.77,26,1015.5,0,0,0,890.89,12.43,22.11,2406.8467
19.28,35,1016.5,0,0,100,708.44,4.35,335.56,2406.676
28.37,24,1016.5,0,0,0,736.03,5.24,254.05,2406.6298
8.49,48,1025.8,0,0,0,301.71,9.73,357.88,2406.3933
15.18,62,1018.5,0,0,0,388.93,18.36,168.69,2406.3922
9.87,34,1030.3,0,0,0,317.73,2.28,251.57,2405.8256
15.27,58,1028.3,0,0,0,421.86,12.1,329.62,2405.682
12.59,69,1027.8,0,0,0,239.41,34.68,170.44,2405.3071
13.4,45,1030.4,0,0,0,427.2,12.77,201.5,2404.6817
16.1,59,1014.6,0,0,100,457.46,4.69,32.47,2403.8989
11.35,40,1030.7,0,0,0,433.43,3.1,144.46,2403.4087
0.25,91,1024.7,0,0,100,108.58,16.87,11.07,2403.1922
8.13,61,1032.3,0,0,0,250.98,13.04,173.66,2402.6186
17.8,31,1017.6,0,0,0,924.71,4.61,308.66,2401.0383
28.61,26,1014.9,0,0,0,696.87,13.2,281,2400.9521
14.62,56,1025,0,0,0,599.86,10.48,15.95,2400.2092
28.57,23,1020.5,0,0,0,903.35,11.89,181.74,2399.9681
12.35,48,1033.1,0,0,0,279.46,8.65,196.93,2399.8932
23.52,46,1017.4,0,0,30,560.7,13.1,20.92,2398.3444
9.62,69,1030.8,0,0,9.3,378.25,21.57,165.5,2398.0602
28.53,22,1021.2,0,0,5.1,901.57,7.52,286.7,2397.8272
32.85,15,1015.7,0,0,0,842.83,9.01,182.29,2396.7181
27.02,26,1020,0,0,0,929.16,7.9,245.77,2395.6122
21.81,29,1009.8,0,0,0,850.84,17.3,282.01,2393.5026
32.52,20,1014.4,0,0,0,825.92,1.8,216.87,2393.2847
25.18,18,1017.8,0,0,0,751.16,22.55,160.41,2392.4464
3.92,71,1034,0,0,0,228.73,17.73,167.09,2390.095
13.27,42,1020.9,0,0,0,614.99,19.39,21.8,2389.9901
19.76,46,1017.8,0,0,0,793.88,21.77,325.78,2389.8005
13.33,73,1018.9,0,0,4.8,280.35,28.14,176.33,2389.4042
13.38,52,1017,0,0,0,607.87,14.69,36.03,2389.3406
32.53,12,1014.6,0,0,0,921.15,5.04,270,2387.161
22.15,26,1014.1,0,0,0,765.4,21.17,318.45,2387.1175
20.37,32,1019,0,0,0,461.02,10.16,337.07,2386.9821
-0.13,79,1029.2,0,0,78,405.84,23.83,26.95,2386.7665
21.81,35,1022.4,0,0,0,774.3,13.04,173.66,2386.6203
11.66,27,1027.3,0,0,0,235.85,7.63,199.29,2385.9316
26.06,44,1017.7,0,0,0.6,718.23,27.19,173.16,2385.6906
29.53,26,1013.5,0,0,0,880.21,9.78,6.34,2385.4361
14,42,1027,0,0,0,444.11,12.76,163.61,2383.8486
32.67,18,1014.9,0,0,0,906.91,6.29,13.24,2382.955
28.05,33,1019.2,0,0,0,722.68,20.63,186.01,2382.9092
24.56,23,1010.8,0,0,2,783.2,18.16,219.37,2382.784
27.09,26,1013.9,0,0,2.4,732.47,23.86,191.31,2382.7506
23.59,23,1017,0,0,0,812.57,16.26,332.3,2382.0987
19.72,33,1022.5,0,0,0,430.76,5.77,273.58,2381.9945
13.25,81,1011.1,0,0,99,404.95,24.82,156.04,2380.4781
10.44,67,1033.6,0,0,48,283.02,20.14,155.73,2379.7856
8.12,69,1026.3,0,0,31,421.86,22.35,345.07,2378.8787
9.75,66,1031.1,0,0,4.5,439.66,21.83,166.65,2378.5446
26.63,27,1018.7,0,0,0,736.03,13.55,163.01,2378.1797
17.48,45,1018.9,0,0,0,410.29,7.79,33.69,2377.6437
28.21,16,1014.4,0,0,4.8,806.34,12.5,281.63,2376.9769
20.89,35,1019.4,0,0,10,709.33,26.76,156.19,2376.4394
18,46,1029.8,0,0,6.9,487.72,6.48,360,2375.9012
30.55,17,1019.2,0,0,0,914.92,6.95,291.25,2375.4483
25.59,24,1017.8,0,0,0,849.06,11.38,161.57,2375.3303
29.65,23,1014.9,0,0,0,735.14,21.58,207.85,2375.0196
13.75,71,1016.5,0,0,10,349.77,18.39,176.63,2374.1769
22.55,50,1011.4,0,0,0,683.52,12.66,14.83,2374.1589
30.86,23,1018.7,0,0,0,907.8,10.44,360,2374.0048
30.72,17,1018.9,0,0,0,861.52,9.73,321.01,2373.6456
20.92,31,1018.6,0,0,10,372.02,9.42,173.42,2373.424
30.63,27,1015.5,0,0,0,728.91,9.79,162.9,2371.4087
8.39,63,1024.6,0,0,0,473.48,29.91,357.24,2371.286
24.02,31,1013.3,0,0,1.2,726.24,2.41,296.57,2370.7738
33.75,15,1017.3,0,0,0,908.69,13.09,211.5,2368.7947
33.07,16,1017.5,0,0,0,906.91,6.49,160.56,2368.6936
19.32,30,1019.5,0,0,0,952.3,27.91,30.2,2367.1156
25.61,22,1017,0,0,0,740.48,13.68,206.57,2366.9575
17.69,53,1024.5,0,0,0,582.06,6.21,169.99,2366.7556
14.66,62,1014.4,0,0,36,299.93,23.11,265.53,2366.7114
20.51,27,1018.2,0,0,0,427.2,7.99,277.77,2366.6283
30.61,13,1015.2,0,0,0,742.26,14.8,221.05,2366.3803
11.43,33,1031.3,0,0,0,237.63,6.12,208.07,2366.2903
8.05,61,1027.6,0,0,4.2,221.61,4.02,206.57,2366.2103
26.62,26,1016.9,0,0,0,908.69,5.19,236.31,2364.7544
17.94,29,1019.7,0,0,0,744.04,12.88,333.43,2363.8079
26.19,37,1020.9,0,0,10,699.54,5.4,323.13,2363.2763
20.63,27,1021.6,0,0,0,719.12,17.1,310.73,2362.3878
18.46,38,1013.4,0,0,40,661.27,8.12,167.2,2361.7378
8.66,67,1033.3,0,0,57,450.34,20.43,14.28,2361.4471
17.21,53,1010.1,0.4,0,100,231.4,13.4,210.7,2361.1194
11.31,37,1025.6,0,0,0,230.51,9.11,189.09,2360.8703
22.97,33,1020.4,0,0,0,929.16,15.63,28.93,2360.6028
19.43,32,1014.8,0,0,0,860.63,14.4,306.87,2360.3841
29.19,25,1018.2,0,0,0,728.02,8.64,360,2360.3782
11.36,63,1033.4,0,0,42,382.7,24.82,156.04,2358.2981
21.57,31,1014.5,0,0,35,840.16,11.87,345.96,2358.0372
26.16,20,1011.3,0,0,0,796.55,11.11,204.9,2355.4475
11.72,48,1027.4,0,0,0,339.98,1.48,194.04,2355.2314
32.99,13,1016.5,0,0,0,918.48,12.1,202.75,2354.0347
6.83,16,1036.2,0,0,0,171.77,11.54,183.58,2353.4418
32.93,20,1017.1,0,0,0,901.57,27.53,221.82,2352.8678
8.67,69,1025.3,0,0,0,210.93,3.05,225,2352.4367
25.13,29,1014,0,0,0,906.91,7.97,18.43,2352.3226
24.6,22,1020.3,0,0,0,768.07,8.44,320.19,2351.034
11.9,60,1012.6,0.3,0,80,223.39,4.55,71.57,2350.7147
12.61,31,1023.7,0,0,0,453.01,22.31,259.78,2350.5334
14.86,74,1010.3,0.3,0,100,245.64,11.59,154.23,2349.7869
32.44,14,1018.5,0,0,0,918.48,14.17,297.22,2349.2819
24.46,37,1012.9,0,0,10,785.87,12.18,341.03,2347.5055
24.49,32,1016.9,0,0,0.3,728.91,9.18,228.18,2346.5287
16,41,1029.7,0,0,0,439.66,5.77,356.42,2346.4103
33.95,11,1015.7,0,0,7.2,887.33,20.95,250.94,2345.2929
3.26,74,1024.1,0,0,0,201.14,6.29,256.76,2344.2967
17.27,23,1013.5,0,0,0,671.95,10.14,343.5,2344.2938
10.39,60,1030.3,0,0,9,234.96,2.41,243.43,2344.1827
1.78,70,1035.3,0,0,0,169.99,8.59,213.02,2342.0789
9.18,49,1028.1,0,0,0,218.05,6.29,193.24,2341.9081
10.08,77,1032.4,0,0,0,218.05,15.88,176.1,2339.4042
15.64,69,1013.9,0,0,0,469.92,10.11,4.09,2338.9581
27.99,24,1013.5,0,0,5.4,687.97,23.09,210.96,2337.6061
23.45,25,1017.8,0,0,10,683.52,14,342.03,2337.0489
20.44,33,1019.1,0,0,0,861.52,21.65,312.98,2332.7353
15.4,43,1010.5,0,0,100,756.5,4.58,225,2332.6629
-0.48,62,1031.9,0,0,0,140.62,9.72,360,2332.3159
28.26,17,1018.8,0,0,0,904.24,13.08,7.91,2331.9806
16.67,38,1029.7,0,0,4.8,525.99,13.72,4.51,2331.8964
28.69,22,1019.6,0,0,0,740.48,8.47,282.26,2331.8425
32.26,18,1017.7,0,0,0,735.14,12.66,194.83,2331.5569
20.51,32,1022.1,0,0,0,941.62,17.99,19.89,2331.0637
20.82,24,1019,0,0,8.4,418.3,16.62,175.03,2330.3156
23.34,27,1016.7,0,0,0,935.39,16.92,29.29,2330.2408
13.24,44,1026.8,0,0,8.4,329.3,6.16,353.29,2330.1819
24.94,19,1017.2,0,0,0,768.96,12.74,317.29,2330.1072
13.63,58,1023.4,0,0,0,607.87,20.12,26.57,2327.4075
16.01,51,1019.7,0,0,0,534,19.08,328.11,2327.195
15.78,43,1020.1,0,0,0,613.21,10.79,25.71,2327.0617
30.88,18,1018.3,0,0,0,738.7,13.91,291.25,2326.3439
11.78,60,1024.9,0,0,0,283.02,7.86,285.95,2325.0675
23.13,31,1015.4,0,0,10,864.19,12.07,333.43,2323.4453
23.83,32,1013.2,0,0,0,792.1,8.5,323.62,2323.1164
31.01,21,1017.7,0,0,0,723.57,3.96,90,2320.9125
23.8,33,1009.6,0.1,0,10,540.23,17.71,232.43,2320.8264
18.88,54,1001.1,0,0,32,314.17,35.25,235.82,2320.0448
12.41,60,1032.3,0,0,0,234.07,3.22,206.57,2319.5222
15.06,76,1027.4,0,0,0,236.74,18.89,172.33,2318.9053
15.4,42,1024.3,0,0,0,609.65,19.92,6.23,2317.9758
19.02,40,1017.3,0,0,10,849.06,15.19,31.43,2317.1161
1.91,75,1031.3,0,0,0,184.23,9.83,351.57,2317.0292
34.01,16,1014.5,0,0,7.5,888.22,8.29,304.38,2314.6886
28.13,37,1015.2,0,0,10,753.83,11.66,351.12,2314.2858
31.69,22,1016.5,0,0,0,723.57,27.38,208.25,2314.0563
32.89,17,1017.3,0,0,0,842.83,15.68,211.87,2313.5332
15.7,51,1012.3,0,0,0,500.18,14.51,299.74,2312.6614
6.89,18,1032.5,0,0,56,169.1,10.09,182.05,2311.6304
28.35,25,1015.6,0,0,0,857.07,2.6,236.31,2311.5195
9.96,47,1015.8,0,0,0,496.62,12.02,8.62,2308.0754
18.03,48,1019.1,0,0,0,468.14,5.69,55.3,2307.8286
10.21,60,1020.6,0,0,0,368.46,14.93,195.38,2307.6919
26.32,35,1015.6,0,0,0,906.91,13.71,23.2,2307.3971
16.74,45,1023.5,0,0,0,385.37,5.04,360,2307.2553
6.9,36,1039,0,0,0,255.43,3.96,270,2307.0852
18.3,36,1020.2,0,0,0,497.51,2.55,225,2306.9997
27.08,19,1018.1,0,0,0,922.04,22.42,209.86,2306.7321
14.4,76,1025.8,0,0,57,245.64,8.64,180,2304.9853
10.75,45,1029.1,0,0,0,480.6,16.74,161.18,2304.9839
26.59,22,1014.8,0,0,0,927.38,14.8,311.05,2304.96
28.5,26,1016.9,0,0,0,884.66,15.16,4.09,2304.7931
19.37,40,1015.8,0,0,0,741.37,16.81,9.87,2304.7087
19.72,30,1017.2,0,0,100,583.84,9.01,2.29,2303.6675
23.79,34,1020.7,0,0,0,934.5,15,30.26,2299.9379
31.6,18,1016.4,0,0,0,731.58,13.7,183.01,2298.3886
29.93,26,1014.2,0.1,0,10,464.58,13.44,200.38,2297.5583
29.1,24,1017.9,0,0,0,645.25,13.45,195.52,2295.9717
30.27,19,1015.8,0,0,3.6,832.15,14.4,178.57,2295.7552
14.08,48,1019.5,0,0,100,484.16,3.98,275.19,2295.5119
9.27,67,1025.6,0,0,100,339.09,14.44,175.71,2294.7114
19.74,48,1014.4,0,0,0,604.31,12.24,360,2293.7316
8.93,42,1030.1,0,0,0,473.48,8.37,25.46,2293.5854
22.6,25,1018.3,0,0,4.8,582.95,15.38,327.43,2293.4428
27.24,25,1019.1,0,0,4.5,898.9,20.9,190.92,2291.1858
18.81,48,1016.7,0,0,0,605.2,13.32,1.55,2288.1086
29.55,24,1012.1,0,0,0,903.35,13.2,349,2288.0522
30.44,20,1014.1,0,0,0,906.02,15.7,323.39,2284.9744
31.3,14,1013,0,0,0,906.02,18.67,219.52,2284.5681
17.31,62,1018.1,0,0,100,472.59,7.59,148.57,2284.5083
-1.45,75,1036.7,0,0,25,141.51,7.79,33.69,2283.9918
9.23,42,1027.1,0,0,0,469.03,10.5,5.91,2283.7003
4.06,76,1017.3,0,0,85,334.64,31.37,170.75,2283.5726
17.41,51,1018.6,0,0,100,642.58,19.77,303.11,2282.4732
15.06,26,1034.2,0,0,0,487.72,7.1,329.53,2281.9892
18.97,39,1022.1,0,0,2.4,917.59,18.67,19.13,2281.8972
26.63,28,1012.1,0,0,0,864.19,12.61,358.36,2281.6144
14.71,50,1023.2,0,0,100,686.19,13.78,40.76,2281.3451
26.29,22,1018.2,0,0,0,945.18,16.85,19.98,2281.0477
14.83,75,1009.8,0.5,0,100,218.94,6.3,120.96,2280.6075
20.87,34,1013.1,0,0,4.8,453.01,13.9,196.56,2279.8557
22.88,37,1020.8,0,0,0,920.26,14.2,30.47,2278.6321
21.39,39,1010.3,0.3,0,64,429.87,17.73,240.83,2277.7859
7.92,67,1032.5,0,0,100,231.4,26.08,173.66,2277.7294
10.16,43,1032,0,0,0,687.97,25.28,28.02,2275.757
27.85,22,1017.6,0,0,0,938.95,13.32,18.92,2274.6464
21.1,31,1021.3,0,0,4.8,586.51,25.07,167.56,2273.3067
22.71,39,1016,0,0,0,490.39,17.21,195.78,2272.63
26.55,27,1014.3,0,0,5.7,546.46,21.58,207.85,2271.7903
17.26,55,1018.4,0,0,3.3,566.04,26.04,174.45,2270.415
9.72,27,1034,0,0,0,469.92,5.96,25.02,2270.3207
15.21,30,1021.1,0,0,0,820.58,30.17,144.22,2269.9887
21.7,41,1013.2,0,0,11.4,773.41,15.23,6.79,2269.6594
10.17,62,1024.3,0,0,29,412.07,2.55,315,2268.1099
17.85,38,1017.4,0,0,0,923.82,20.19,50.06,2267.0334
21.16,30,1018.3,0,0,30,585.62,29.83,171.67,2264.4689
21.53,42,1015.8,0,0,0,604.31,10.82,176.19,2264.4549
24.24,33,1014.9,0,0,22,598.08,21.13,166.2,2262.4527
31.18,23,1015,0,0,0,716.45,1.94,158.2,2261.6714
9.29,30,1037.6,0,0,0.9,380.03,6.49,19.44,2261.3353
7.71,34,1022.6,0,0,0,732.47,21.27,33.96,2261.1239
12.58,55,1022.3,0,0,100,285.69,12.68,55.41,2260.9511
22,37,1014.5,0,0,4.8,592.74,7.57,182.73,2259.8092
24.07,33,1021.6,0,0,0,590.07,6.03,107.35,2259.7003
20.02,56,1014.7,0,0,8.4,448.56,2.28,198.43,2256.6111
14.46,44,1013.6,0,0,42,894.45,6.95,338.75,2256.499
2.06,75,1030.4,0,0,0,147.74,6.73,344.48,2254.5837
15.59,47,1022.8,0,0,0,603.42,17.11,22.25,2253.9906
