temperature_2_m_above_gnd,relative_humidity_2_m_above_gnd,mean_sea_level_pressure_MSL,total_precipitation_sfc,snowfall_amount_sfc,total_cloud_cover_sfc,shortwave_radiation_backwards_sfc,wind_speed_10_m_above_gnd,wind_direction_10_m_above_gnd,generated_power_kw
3.32,45,1032.3,0,0,44,113.92,5.19,236.31,2212.9796
3.33,83,1016,0,0,1.5,0,8.79,214.99,1.5306452
3.35,66,1012.2,0,0,81,0,6.64,40.6,16.812366
3.35,59,1012.3,0,0,45,381.81,51.02,8.93,1995.2404
3.36,35,1032.1,0,0,0,135.28,9.69,344.93,2207.8295
3.37,84,1026.8,0.7,0,100,130.83,28.73,164.74,570.19271
3.39,88,1025.4,1.6,0,100,68.53,19.47,160.56,651.51471
3.39,76,1033.1,0,0,5.1,115.7,4.02,280.3,2136.1397
3.41,89,1021.2,0,0,100,0,18.12,290.96,469.03596
3.41,39,1032,0,0,0,1.78,9.57,199.8,951.87368
3.41,82,1019.2,0,0,100,111.25,10.97,318.99,453.2504
3.42,14,1036,0,0,0,0,12.02,188.62,582.00056
3.43,53,1016.4,0,0,10,501.96,45.83,327.18,1418.3475
3.43,88,1032.6,0,0,100,48.95,23.84,25.02,713.35139
3.43,96,1036.1,0,0,27,0,11.57,185.36,3.8117284
3.45,26,1042.3,0,0,0,0,10.23,230.71,506.59034
3.45,23,1033.6,0,0,0,121.04,11.89,181.74,1766.8851
3.47,31,1041.4,0,0,0,2.67,8.71,231.71,1437.5185
3.47,80,1031.5,0.2,0,100,143.29,14.02,119.2,21.344653
3.49,46,1020.3,0,0,0,527.77,16.78,35.39,1031.5255
3.49,97,1023,0,0,20,0,16.2,360,41.384762
3.5,82,1001.6,0,0.14,91,205.59,44.4,288.43,209.04958
3.5,66,1030.4,0,0,100,404.95,52.78,36.4,2501.3443
3.51,81,1006.8,0.2,0,100,227.84,51.84,270,662.075
3.52,54,1027,0,0,0,499.29,22.18,13.13,507.36284
3.54,49,1030.5,0,0,39,0,8.67,221.63,159.58794
3.56,15,1035.7,0,0,0,0,11.97,186.91,53.66298
3.57,68,1027.4,0,0,11,522.43,39.82,322.72,479.02023
3.57,75,1023.6,0,0,4,245.64,10.37,20.32,1155.0569
3.58,54,1027,0,0,0,420.97,22.51,7.35,112.26474
3.58,87,1024,0,0,1.5,108.58,39.3,176.85,1121.7464
3.59,49,1027.6,0,0,0,173.55,25.17,343.38,2097.1853
3.59,79,1029.7,0,0,100,3.56,30.93,167.91,1088.2048
3.6,69,1014,0,0,39,380.03,31.14,349.34,2648.7486
3.6,87,1018.1,0,0,49,72.09,21.42,294.84,247.67075
3.62,93,1007.8,2.2,0,100,39.16,11.87,165.96,182.93889
3.63,92,1030.3,0,0,100,0,19.56,12.76,75.66761
3.64,77,1029.3,0,0,100,0,29.66,169.51,173.12517
3.65,33,1035.4,0,0,0,108.58,4.68,270,2214.8493
3.66,92,1013.8,0,0,0,0,10.54,277.85,306.50634
3.68,60,1027.4,0,0,3.3,0,9.42,223.45,310.05984
3.69,97,1027.4,0.1,0,100,0,10.44,313.6,480.82352
3.69,78,1032,0,0,7,302.6,10.23,39.29,529.23609
3.69,72,1024,0,0,31,0,23.83,175.67,33.632208
3.69,56,1018.1,0,0,100,300.82,25.23,312.11,882.76925
3.71,15,1033,0,0,0,20.47,11.57,185.36,1606.2515
3.74,64,1024.5,0,0,0,483.27,22.07,28.24,101.51705
3.74,42,1036.3,0,0,1.2,490.39,16.64,51.15,2849.3513
3.76,57,1012.4,0,0,100,378.25,53.53,12.82,1689.6365
3.76,57,1012.6,0,0,10,226.06,54.94,15.58,27.297123
3.76,63,1017.6,0,0,100,328.41,30.7,309.29,760.83998
3.77,35,1039.1,0,0,0,0,6.99,235.49,419.20845
3.77,82,1026.2,0.1,0,100,280.35,28.2,165.96,870.88454
3.79,80,1003.3,0,0.07,100,231.4,40.35,285.52,1533.5819
3.8,49,1030.5,0,0,46,0,8.5,216.38,122.73136
3.83,63,1022.1,0,0,37,0,22.51,172.65,174.91528
3.85,93,1025.2,0,0,100,2.67,21.58,27.85,80.849335
3.86,47,1031,0,0,0,502.85,20.61,27.01,2822.5761
3.86,69,1027.6,0,0,13,288.36,45.32,165.74,2088.991
3.87,59,1027.5,0,0,0,4.45,9.93,223.53,1030.0652
3.87,72,1013.4,0,0,0,0,7.99,215.84,487.58154
3.88,91,1013.3,0,0,0,0,9.42,276.58,26.818079
3.89,42,1024.9,0,0,0,493.06,28.16,32.47,1876.2017
3.9,59,1025.3,0,0,0,560.7,21.37,32.62,263.97289
3.9,58,1027.7,0,0,0,572.27,27.56,19.86,2653.3225
3.92,71,1034,0,0,0,228.73,17.73,167.09,2390.095
3.92,55,1012.2,0,0,10,354.22,54.67,12.94,997.45909
3.92,95,1016.6,0,0,79,0,28.31,172.69,291.58536
3.93,61,1030.7,0,0,10,458.35,53.07,36.17,2067.4558
3.94,93,1007.5,2.2,0,100,56.96,10.39,165.96,185.29973
3.95,81,1016.5,0,0,9.6,19.58,10.63,208.3,450.14311
3.96,87,1030.8,0,0,0,60.52,10.5,5.91,568.82833
3.97,76,1021.7,0,0,100,217.16,26.12,172.87,2594.6142
3.98,81,1024.1,0,0,0,124.6,10.59,170.22,2133.4811
3.99,66,1013.5,0,0,100,411.18,32.2,349.7,2977.094
3.99,50,1019.3,0,0,5,473.48,28.59,343.16,2949.8806
4,94,1024.7,0,0,100,0,20.8,23.46,13.023446
4,97,1029.3,0,0,100,0,23.4,179.12,261.69984
4.01,36,1039.6,0,0,38,2.67,6.83,251.57,1371.9036
4.01,70,1036.3,0,0,0,255.43,4.02,243.43,2549.8831
4.01,45,1033.4,0,0,93,489.5,19.48,16.09,2839.5309
4.01,93,1022.8,0,0,45,0,8.12,192.8,79.005278
4.02,73,1029.5,0,0,100,0,28.17,169.7,0.31041667
4.03,55,1012.2,0,0,35,280.35,55.29,12.41,507.43333
4.04,79,1028.8,0,0,100,228.73,14.9,37.15,1235.7122
4.06,76,1017.3,0,0,85,334.64,31.37,170.75,2283.5726
4.06,95,1022.6,0,0,100,0,14.11,5.86,36.746111
4.06,95,1023.8,0,0,100,3.56,14.49,14.38,171.51352
4.06,14,1036,0,0,0,23.14,12.02,188.62,1688.7714
4.07,70,1024.5,0,0,0,565.15,35.94,169.03,2201.482
4.08,80,1003,0,0,100,270.56,42.35,284.27,274.12224
4.09,80,1032.2,0,0,0,0,9.59,214.29,473.82944
4.1,61,1026.7,0,0,1.2,93.45,15.91,307.65,1377.1819
4.1,75,1018.5,0,0,100,333.75,28.86,146.71,159.23395
4.1,79,1014.4,0,0,15,0,12.78,350.27,5.555303
4.1,63,1021.9,0,0,18,5.34,22.91,171.87,999.81583
4.11,74,1013.6,0,0,0,0,7.93,219.47,21.656557
4.12,62,1028,0,0,10,470.81,39.19,321.34,1395.4672
4.17,64,1031.3,0,0,100,397.83,47.02,37.22,6.7550505
4.18,90,1026.5,0,0,0,0,6.37,222.71,802.4675
4.18,79,1028.4,0,0,4.5,54.29,7.93,219.47,1817.4116
4.19,77,1023.3,0,0,56,239.41,2.88,360,1322.5331
4.2,99,1030.6,0,0,0,0,6.7,323.75,387.12615
4.21,33,1039.3,0,0,0,113.92,6.49,236.31,1018.7148
4.22,87,1028.3,0,0,16,83.66,18.85,331.48,721.24609
4.23,45,1026,0,0,0,652.37,18.17,33.69,3056.7941
4.23,97,1029.2,0,0,100,0,23.05,178.21,5.7934524
4.24,55,1024.3,0,0,0,567.82,37.87,155.87,2976.7425
4.24,96,1023.2,0,0,41,29.37,15.86,357.4,1143.4972
4.25,30,1038.8,0,0,0,0,6.61,209.36,418.46229
4.25,95,1029.7,0,0,100,12.46,24.14,177.44,564.96887
4.26,73,1029.8,0,0,0,0,8.56,194.62,516.58973
4.28,31,1038.6,0,0,0,1.78,6.3,210.96,1300.4193
4.3,92,1022.9,0,0,77,0,11.61,352.87,14.99246
4.31,85,1022.2,0,0,100,97.9,10.25,341.57,202.60269
4.31,89,1026.7,0,0,0,0.89,15.27,171.87,65.960544
4.32,84,1015.7,0,0,100,11.57,19.24,107.42,200.51778
4.32,72,1022.5,0,0,100,364.01,36.45,317.8,960.74139
4.33,80,1032,0,0,0,0,9.5,217.3,26.493421
4.34,96,1028.4,0,0,0,0,20.47,325.75,87.292352
4.36,98,1024.6,0,0,100,0.89,6.95,21.25,5.07
4.36,94,1033.8,0,0,0,0,15.91,185.19,863.31917
4.37,88,1006.4,0,0,100,289.25,12.43,22.11,626.12122
4.38,76,1034.8,0,0,0,106.8,15.5,177.34,2122.2185
4.39,62,1030.4,0,0,5,529.55,49.93,38.85,31.680455
4.39,79,1018.9,0.4,0,100,201.14,16.99,126.38,456.43138
4.4,84,1026.6,0,0,1,0,9.69,254.93,734.29853
4.4,71,1028.3,0,0,1.2,0,7.7,217.41,295.74341
4.4,69,1029,0,0,0,6.23,8.59,213.02,1032.6548
4.4,79,1018.8,0,0,100,258.1,11.61,330.26,774.27258
4.41,91,1012.8,0.2,0,100,0,28.77,315.51,222.8959
4.41,47,1027.6,0,0,0,0,8.89,211.76,276.98497
4.45,93,1030.2,0,0,8,0,9,323.13,4.4904762
4.45,94,1023.2,0,0,100,0,1.48,284.04,93.939958
4.47,95,1009.5,1.6,0,100,0,11.21,47.6,1.8783543
4.48,80,1028.2,0,0,10.2,185.12,27.21,332.42,949.78512
4.49,63,1029.2,0,0,0,307.94,12.62,356.73,2634.1726
4.49,62,1026.5,0,0,12.9,249.2,25.98,3.97,1359.0201
4.5,31,1024.7,0,0,0,478.82,7.79,303.69,2668.6514
4.51,60,1027.5,0,0,10,322.18,38.12,320.75,1448.713
4.51,74,1033.7,0,0,0,108.58,11.21,174.47,1375.5297
4.52,75,1007,0.4,0,100,236.74,52.97,260.22,344.17139
4.52,93,1023.9,0,0,100,70.31,14.84,14.04,262.74306
4.52,62,1030.4,0,0,3.6,319.51,8.83,348.23,2162.045
4.52,61,1028.7,0,0,0.9,114.81,10.9,172.41,2127.7597
4.53,60,1030.5,0,0,5,460.13,52.07,37.98,402.96303
4.53,70,1033.6,0,0,15,544.68,32.62,317.68,1409.4254
4.53,88,1025.6,0,0,100,63.19,23.04,28.97,149.22339
4.54,77,1032.2,0,0,0,16.91,9.66,206.57,1511.5403
4.55,96,1027.9,0,0,0,0,21.27,326.04,1.7159452
4.55,72,1030.4,0,0,0,13.35,8.76,189.46,1506.1077
4.56,93,1033.3,0,0,0,0,16.6,183.73,119.54096
4.57,79,1015.4,0.3,0,100,92.56,24.93,107.65,384.36778
4.58,47,1028.4,0,0,0,5.34,9.5,217.3,1050.2024
4.59,88,1019,0,0,67,0,8.4,313.26,87.866667
4.6,94,1022.2,0,0,51,16.02,8.91,194.04,573.94442
4.61,94,1022.8,0,0,100,0,10.08,360,119.65333
4.63,72,1029.8,0,0,2.7,0,8.4,189.87,13.282292
4.65,62,1027.8,0,0,100,171.77,38.9,329.4,43.092302
4.66,31,1032.2,0,0,0,290.14,11.88,360,2033.3861
4.66,69,1029.4,0,0,4.5,121.04,10.8,180,2113.5003
4.67,85,1022,0,0,100,167.32,12.32,353.29,213.51918
4.67,94,1015.7,0,0,100,0,27.45,175.49,61.526763
4.67,83,1018.1,0,0,40,163.76,3.89,326.31,347.5292
4.7,34,1046.6,0,0,0,105.91,10.48,195.95,2183.2921
4.7,95,1009.9,0.7,0,100,15.13,10.44,46.4,40.961315
4.71,72,1020.7,0,0,100,320.4,18.25,165.14,2034.5494
4.71,45,1018.7,0,0,0,658.6,18.04,28.61,1008.4002
4.73,41,1024.7,0,0,0,497.51,29.06,33.89,553.48616
4.74,86,1024.8,0,0,79,102.35,19.16,174.61,364.30887
4.75,96,1031.3,0,0,5,0,4.1,254.74,4.7921769
4.76,43,1032,0,0,0,0,7.59,185.44,375.09685
4.78,88,1011.5,0,0,100,149.52,9.11,18.43,267.32485
4.78,89,1019.9,0,0,100,71.2,2.55,315,590.97639
4.79,55,1017.1,0,0,10.5,0,10.46,220.82,223.90167
4.8,89,1013.3,0.1,0,100,29.37,28.02,317.08,495.7582
4.82,77,1005.3,0.3,0,100,236.74,47.47,276.53,136.57458
4.82,94,1019.5,0,0,37,0,6.76,334.8,172.78694
4.82,85,1025.7,0,0,0,0,5.5,238.39,99.902424
4.84,94,1023,0,0,100,0,2.9,330.26,1.4472678
4.84,97,1033.9,0,0,100,0,20.52,180,290.24278
4.85,59,1023.9,0,0,0,493.95,36.39,152.93,419.42047
4.86,61,1023.9,0,0,0,371.13,34.95,155.02,32.106884
4.86,85,1021.7,0,0,100,251.87,13.32,360,325.59282
4.86,82,1025.5,1.9,0,100,231.4,23.23,167.47,526.54606
4.87,85,1014.8,0,0,100,174.44,16.28,305.1,814.73167
4.87,92,1023,0,0,100,57.85,1.53,225,562.46111
4.88,70,1020.4,0,0,100,334.64,16.85,160.02,349.33594
4.88,61,1029,0,0,0,0,10.74,193.57,850.73685
4.89,78,1019.7,0,0,100,8.01,21.19,290.9,1433.8985
4.89,85,1019.9,0,0,0,24.92,9.18,318.18,374.96
4.9,54,1023.8,0,0,0,573.16,38.32,153.19,2012.8759
4.91,53,1023.9,0,0,0,598.08,37.04,154.68,2661.2573
4.92,82,1027.1,0,0,100,108.58,5.8,299.74,2190.3046
4.92,51,1023.8,0,0,24.6,0,10.23,219.29,316.75294
4.92,54,1027.1,0,0,0,310.61,28.24,348.98,2661.0381
4.92,95,1031.1,0,0,100,1.78,6.41,51.84,319.70722
4.93,57,1021.8,0,0,100,158.42,21.87,302.91,734.79313
4.93,46,1032.2,0,0,0,17.8,7.75,201.8,804.91065
4.94,40,1032.5,0,0,0.3,530.44,21.13,13.8,2517.6672
4.94,94,1023.7,0,0,100,19.58,13.85,8.97,471.07722
4.95,84,1032.3,0.3,0,100,0,7.73,207.76,41.773781
4.95,74,1033.4,0,0,0,111.25,14.06,182.94,2147.6356
4.97,71,1018.3,0.1,0,100,404.06,31.58,133.15,415.38627
4.97,86,1023,0,0,86,76.54,10.09,2.05,555.42501
5,86,1026.4,0,0,0,49.84,6.37,222.71,1826.1867
5,95,1023.5,0,0,100,0,14.4,1.43,488.56278
5.01,78,1027.4,0,0,100,110.36,8.4,260.13,389.73667
5.02,44,1030.6,0,0,0,526.88,21.43,29.15,2520.3628
5.03,72,1020.8,0,0,100,359.56,25.62,175.97,2495.5364
5.04,65,1023.6,0,0,2,596.3,33.04,168.69,2514.8261
5.05,51,1017.7,0,0,0,366.68,11.17,159.23,2528.7962
5.05,95,1033.1,0,0,100,8.01,20.55,176.99,1216.1169
5.06,80,1033,0,0,100,243.86,23.77,32.01,1286.2453
5.06,96,1030.4,0,0,100,0,7.15,40.91,32.640556
5.07,65,1028.8,0,0,0,0,11.72,190.62,105.49856
5.07,96,1033.2,0,0,100,0,20.21,175.91,462.64299
5.08,82,1026.1,0,0,100,145.96,23.66,33.21,327.36518
5.08,70,1024.7,0,0,0,80.99,25.76,172.78,1310.2292
5.11,71,1019.9,0,0,30,359.56,3.83,221.19,2625.0994
5.12,68,1019.3,0,0,100,313.28,15.73,164.05,508.95105
5.12,67,1015.4,0,0,85,411.18,24.57,304.85,97.142222
5.13,51,1023.8,0,0,24.6,8.9,9.79,216.03,1119.0581
5.13,93,1020,0,0,100,0,10.25,18.43,209.16194
5.14,55,1030,0,0,0,295.48,16.85,19.98,34.047386
5.14,67,1018.8,0,0,100,377.36,26.07,125.45,505.88852
5.14,94,1031.9,0,0,100,59.63,5.4,90,508.72871
5.15,78,1023,0,0,100,338.2,15.27,351.87,689.46341
5.15,91,1020.2,0,0,100,16.91,9.02,28.61,633.5775
5.18,91,1020.7,0,0,0,0,7.9,239.93,539.61267
5.2,98,1019.1,0,0,0,5.34,4.07,135,372.01633
5.21,27,1023.4,0,0,0,504.63,7.63,289.29,2415.1739
5.21,28,1028.9,0,0,0,70.31,7.15,220.91,1267.1514
5.22,86,1019.1,0,0,45,0,8.09,327.72,5.7468468
5.23,40,1030.9,0,0,0.6,312.39,20.62,12.09,12.823696
5.23,62,1027.8,0,0,5.7,0,7.39,226.97,262.79406
5.23,96,1033.5,0,0,100,0,21.6,179.05,17.881034
5.24,71,1033.7,0,0,43,113.03,6.99,348.11,2133.7886
5.24,63,1032.5,0,0,0,393.38,19.05,157.8,2804.8013
5.25,76,1018.3,0.3,0,100,261.66,15.99,125.84,126.05724
5.25,93,1033.6,0,0,100,9.79,19.8,181.04,1342.3903
5.29,86,1014.4,0,0,10,200.25,28.04,318.12,513.90689
5.31,91,1023.2,0,0,100,152.19,15.94,18.43,284.59984
5.32,58,1018,0,0,0,468.14,13.44,20.38,2487.1641
5.32,54,1016.8,0,0,34,0,9.16,225,1.6517241
5.33,76,1004.8,0,0,43,317.73,48.47,285.07,38.921569
5.34,56,1017.2,0,0,66,14.24,10.01,217.69,632.80972
5.35,71,1031.2,0,0,0.9,427.2,12.77,21.5,801.21361
5.35,90,1030.3,0,0,0,0,3.96,270,414.80171
5.36,94,1029.2,0,0,0,42.72,21.27,326.04,290.58443
5.37,74,1021.8,0.1,0,100,420.97,38.45,313.86,813.86954
5.37,85,1032.4,0.3,0,100,8.01,8.09,200.85,606.67472
5.38,61,1027.9,0,0,3.9,3.56,6.64,229.4,942.49016
5.41,88,1005.8,1.5,0,100,98.79,12.24,151.93,249.62361
5.42,59,1027.4,0,0,100,434.32,40.35,325.18,198.86434
5.42,80,1013.9,0,0,100,0,4.39,235.01,56.527778
5.42,79,1014.6,0,0,100,63.19,15.54,346.61,391.11306
5.43,69,1029.6,0,0,4.8,116.59,32.34,168.44,1546.0844
5.45,79,1017.4,0,0,0,113.03,15.94,263.52,1179.4407
5.48,88,1013.8,0.6,0,100,195.8,13.28,40.6,307.93985
5.54,92,1019.7,0,0,100,24.92,3.26,353.66,522.29
5.54,72,1031.7,0,0,100,106.8,9.37,182.2,1087.6253
5.55,58,1027.9,0,0,2,448.56,12.64,19.98,1998.4081
5.56,85,1014.2,0.9,0,100,140.62,15.29,63.43,246.9109
5.57,75,1016.9,0.2,0,100,174.44,15.26,109.29,88.117222
5.57,96,1032.2,0,0,100,0,20.99,174.09,16.252667
5.58,27,1022.2,0,0,100,394.27,9.01,267.71,127.90982
5.58,79,1013.4,0,0,100,5.34,5.48,203.2,460.13803
5.58,86,1030.6,0,0,93,138.84,26.7,176.13,436.09806
5.59,85,1017,0,0,34,90.78,28.41,171.25,1198.7506
5.6,26,1022.8,0,0,61,477.93,8.05,280.3,1160.2291
5.6,38,1032.2,0,0,1.2,506.41,22.01,15.17,1643.3694
5.61,91,1019.7,0,0,100,0,11.01,11.31,15.741288
5.63,64,1022.9,0,0,0,364.01,8.67,274.76,2748.0358
5.63,80,1015.5,0.6,0,100,141.51,24.48,90.84,271.08084
5.64,48,1033.1,0,0,100,446.78,7.7,52.59,650.36148
5.65,66,1035.2,0,0,78,0,8.53,207.65,434.2114
5.66,67,1019.6,0,0,100,276.79,15.28,164.98,81.15272
5.66,66,1034.4,0,0,90,0,8.71,209.74,24.40122
5.68,48,1029.7,0,0,0,414.74,19.67,23.75,232.96167
5.69,69,1015.2,0.1,0,100,371.13,24.41,307.21,88.751389
5.7,31,1031.4,0,0,2,419.19,13.63,12.2,1495.0268
5.72,44,1030.7,0,0,0,494.84,21.41,27,1566.4214
5.72,38,1031.7,0,0,1.2,429.87,22.7,14.7,240.32569
5.72,51,1028.1,0,0,0,435.21,14.78,357.21,2805.2676
5.73,70,1015.9,0,0,12,522.43,30.19,171.77,2445.9668
5.73,74,1018.4,0.4,0,100,235.85,14.28,123.69,463.791
5.74,52,1012.1,0,0,46,152.19,35.1,349.96,299.88492
5.75,84,1030.5,0,0,3,57.85,5,329.74,897.60474
5.75,90,1022.9,0,0,0.3,179.78,15.48,358.67,951.56055
5.76,35,1038.4,0,0,0,104.13,5.5,211.61,2143.0744
5.76,62,1022.6,0,0,5,572.27,30.74,166.45,1983.4115
5.76,82,1014.6,0,0,0,354.22,28.55,318.07,637.55228
5.76,38,1031.7,0,0,0,125.49,6.99,214.51,1788.1319
5.76,74,1018.9,0,0,100,411.18,11.5,339.86,1534.3463
5.79,77,1017.5,0,0,32,254.54,21.9,297.41,329.8208
5.79,57,1027.3,0,0,100,292.81,40.57,318.96,323.25818
5.79,59,1028.2,0,0,58,0,14.97,189.69,0.31333333
5.8,73,1034.1,0,0,0,0,10,210.26,14.002451
5.81,73,1034.6,0,0,0,0,9.66,206.57,508.58194
5.82,30,1035.4,0,0,0,258.1,3.6,323.13,2527.6092
5.82,50,1029.4,0,0,100,406.73,14.69,348.69,1140.6985
5.83,94,1022.3,0,0,100,0,10.44,360,9.9612022
5.83,61,1028.5,0,0,90,0,14.97,189.69,95.634444
5.84,77,1018.4,0,0,36,121.04,30.49,202.93,1522.622
5.85,58,1016.3,0,0,100,428.09,25.5,311.57,274.23083
5.85,81,1018.7,0,0,100,0,26.41,191,34.078333
5.87,75,1032.3,0,0,3,258.1,10.83,15.42,2020.3884
5.88,88,1025.4,0,0,100,120.15,14.18,23.96,670.53556
5.93,76,1027.6,0,0,40,258.1,3.32,282.53,2537.5603
5.94,89,1018.7,0,0,100,0,12.03,308.93,0.23489583
5.95,73,1034.2,0,0,0,255.43,21.25,178.06,2542.4739
5.95,95,1028.3,0,0,100,0,5.15,335.22,95.905438
5.95,75,1029.8,0,0,8.4,0,5.86,227.49,945.81861
5.97,95,1020.5,0,0,100,0,2.81,320.19,121.79194
5.97,66,1014.2,0.2,0,100,285.69,21.89,306.3,0.003921569
5.97,77,1032.9,0,0,100,106.8,26.44,173.75,1537.6594
5.97,76,1022.9,0,0,97,255.43,40.35,182.05,413.57028
5.98,85,1019.9,0.4,0,100,170.88,24.49,311.42,531.99432
5.98,93,1014.5,0,0,17,0,27.65,171.76,22.870175
5.98,93,1015,0.1,0,72,0,28.36,171.97,157.9622
5.99,54,1026.1,0,0,0,412.96,30.19,351.77,2548.8546
6,95,1018.5,0,0,100,0,4.61,141.34,24.036111
6,56,1025.8,0,0,0,131.72,7.9,329.93,1808.038
6.01,71,1019,0,0,100,67.64,24.54,292.43,1932.6989
6.01,87,1031.8,0,0,100,180.67,4.83,116.57,1183.1712
6.04,40,1024.6,0,0,0,736.03,22.22,40.4,2997.9068
6.04,82,1027.7,0,0,34,136.17,17.64,180,305.15833
6.07,89,1025.9,0,0,100,0,10.99,301.61,758.63765
6.08,61,1028.7,0,0,96,6.23,14.62,189.93,251.51667
6.09,51,1026.6,0,0,0,455.68,45.66,165.85,2684.0389
6.1,38,1033.8,0,0,0.3,619.44,14.06,50.19,3049.4668
6.11,60,1021.9,0,0,100,347.1,27.32,161.57,38.520397
6.11,91,1009.6,0.4,0,100,140.62,10,59.74,398.11256
6.12,72,1021.9,0,0,100,492.17,14.56,351.47,455.77683
6.12,55,1028.7,0,0,0,54.29,9.26,193.5,1871.3233
6.13,63,1013.3,0,0,0,83.66,6.64,220.6,1301.0222
6.14,95,1020.2,0,0,100,0,3.55,336.04,16.591257
6.15,75,1020.3,0,0,0,0,9.69,238.67,21.24529
6.16,64,1035.4,0,0,63,17.8,8.22,208.81,1015.4062
6.17,47,1018.6,0,0,10,648.81,15.27,8.13,1991.6894
6.17,68,1028.1,0,0,12,318.62,31.35,338.44,1232.0136
6.18,41,1041.2,0,0,0,111.25,5.69,251.57,2222.6927
6.21,66,1023.7,0,0,100,170.88,6.64,257.47,946.53167
6.22,60,1022,0,0,100,488.61,28.83,164.05,454.60693
6.23,87,1003.4,0,0,100,0,43.73,292.77,212.73694
6.24,88,1021.7,0,0,0,66.75,6.3,210.96,1368.8592
6.25,91,1022.8,0,0,100,234.07,15.12,360,1310.5846
6.26,70,1034.2,0,0,0,14.24,9.69,201.8,1502.9956
6.27,72,1032.9,0,0,0,458.35,21.49,31.29,1938.8014
6.28,60,1022.7,0,0,33,445,14.66,24.68,1894.0586
6.29,82,1010.9,0,0,100,291.92,15.48,35.54,394.44308
6.29,83,1020.5,0,0,100,122.82,7.15,40.91,1365.0264
6.3,90,1018.8,0,0,100,0,10.03,291.04,12.464966
6.31,92,1027.8,0,0,100,48.06,3.55,336.04,585.48661
6.32,62,1035.1,0,0,0,373.8,1.3,326.31,2637.6611
6.32,80,1014.6,0,0,100,355.11,19.09,314.24,795.97556
6.34,50,1011.6,0,0,17,329.3,36.22,349.7,56.482041
6.35,80,1014,0,0,0,494.84,27.8,318.67,641.52067
6.36,44,1016.9,0,0,58,511.75,14.51,7.13,100.45392
6.36,43,1016.9,0,0,75,381.81,14.11,5.86,12.821569
6.37,87,1033.3,0,0,91,124.6,21.75,173.35,1858.5693
6.38,95,1028.4,0,0,100,0,5.63,333.43,1.1951149
6.43,70,1016.7,0.1,0,100,218.94,16.87,101.07,2.1630428
6.43,73,1030.3,0,0,0,241.19,15.18,22.31,1346.0059
6.44,83,1014.5,0,0,100,170.88,18.39,356.63,714.60694
6.46,64,1027.4,0,0,0,515.31,15.33,350.54,2768.1883
6.46,56,1025.8,0,0,29,586.51,27.76,9.71,2857.5967
6.46,66,1024.1,0,0,6.3,290.14,28.66,168.41,2029.8187
6.5,85,1003,0,0,100,11.57,45.46,290.87,928.17262
6.5,58,1030.7,0,0,0,524.21,16.42,154,2961.926
6.54,47,1035.1,0,0,0,228.73,7.92,360,9.6666667
6.57,92,1033.4,0,0,0,55.18,15.16,184.09,1861.7097
6.58,93,1020.3,0,0,0,0,6.92,261.03,9.0094828
6.59,58,1026.6,0,0,0,1.78,22.55,155.48,82.4125
6.59,47,1018.2,0,0,78,230.51,36.45,3.96,22.234524
6.6,59,1024.6,0,0,0,115.7,22.32,180,1895.5894
6.61,63,1011.9,0,0,0,187.79,8.56,67.75,784.0065
6.62,64,1019.5,0,0,83,486.83,2.41,206.57,2183.5018
6.62,84,1002.6,1.7,0,100,216.27,8.85,26.57,9.3633974
6.62,91,1020.5,0,0,1,25.81,4.33,184.76,949.66167
6.62,88,1019.5,0.5,0,100,56.07,37.1,358.33,2196.6532
6.62,81,1018.7,0,0,100,4.45,25.35,191.47,238.13972
6.63,71,1025.7,0,0,0.6,276.79,20.81,307.27,2016.125
6.66,34,1039.7,0,0,62,111.25,5.41,266.19,2154.5695
6.66,43,1025.8,0,0,100,576.72,44.36,164.95,2613.1881
6.66,72,1031.5,0,0,7.2,259.88,9.09,326.31,2417.4039
6.68,59,1017.1,0,0,0,614.1,29.08,338.2,2881.9097
6.69,55,1020.4,0,0,100,322.18,21.65,312.98,785.81806
6.69,51,1011.3,0,0,27,572.27,36.16,347.35,2151.0257
6.69,75,1017.2,0,0,100,0.89,10.03,158.96,5.8469444
6.7,43,1015.9,0,0,0,167.32,3.71,240.95,2111.1181
6.73,45,1018.6,0,0,10,678.18,15.27,8.13,1378.1712
6.73,58,1026.1,0,0,15,430.76,29.48,8.43,2017.5687
6.75,41,1021.6,0,0,0,347.1,19.97,33.98,1.6152778
6.75,62,1027.7,0,0,0,435.21,20.7,40.06,2011.4569
6.75,92,1020.4,0,0,100,62.3,1.8,323.13,554.47679
6.75,59,1019.2,0,0,10,402.28,39.97,358.45,1359.2706
6.76,84,1010.1,0.4,0,100,339.98,22.16,43.03,316.56143
6.76,71,1029.1,0,0,8.7,0,4.9,233.97,131.93644
6.77,51,1030.7,0,0,0,495.73,14.78,2.79,1601.2917
6.77,44,1016.7,0,0,0,534,12.3,159.44,2848.1827
6.79,76,1026.3,0,0,0,95.23,7.34,258.69,1543.786
6.8,61,1011.7,0,0,10,462.8,34.88,348.69,2955.7583
6.81,79,1029.9,0,0,100,269.67,27.51,173.99,296.76639
6.82,80,1024.7,0,0,67,192.24,17.28,35.68,1809.6006
6.83,16,1036.2,0,0,0,171.77,11.54,183.58,2353.4418
6.83,46,1031.6,0,0,7.2,7.12,12.61,178.36,692.28444
